ID,Response
63626,0.7839516
63627,0.7589765
63628,0.72650856
63629,0.7589765
63630,0.7839516
63631,0.7589765
63632,0.7589765
63633,0.73674446
63634,0.7589765
63635,0.7079168
63636,0.7079168
63637,0.72650856
63638,0.73674446
63639,0.72650856
63640,0.72650856
63641,0.7393616
63642,0.7589765
63643,0.72650856
63644,0.7589765
63645,0.7079168
63646,0.72650856
63647,0.7589765
63648,0.7484532
63649,0.7393616
63650,0.7393616
63651,0.7589765
63652,0.7079168
63653,0.72650856
63654,0.72650856
63655,0.7589765
63656,0.72650856
63657,0.7919255
63658,0.7393616
63659,0.72650856
63660,0.72650856
63661,0.72650856
63662,0.7079168
63663,0.73674446
63664,0.7839516
63665,0.73674446
63666,0.72650856
63667,0.72650856
63668,0.7589765
63669,0.7589765
63670,0.72650856
63671,0.72650856
63672,0.72650856
63673,0.72650856
63674,0.7393616
63675,0.6938534
63676,0.7393616
63677,0.7393616
63678,0.72650856
63679,0.72650856
63680,0.72650856
63681,0.72650856
63682,0.7589765
63683,0.72650856
63684,0.72650856
63685,0.72650856
63686,0.7079168
63687,0.7589765
63688,0.72650856
63689,0.7393616
63690,0.72650856
63691,0.72650856
63692,0.72650856
63693,0.7484532
63694,0.7589765
63695,0.7589765
63696,0.73674446
63697,0.72650856
63698,0.73991024
63699,0.72650856
63700,0.7589765
63701,0.7589765
63702,0.72650856
63703,0.72650856
63704,0.7589765
63705,0.7589765
63706,0.72650856
63707,0.7393616
63708,0.7589765
63709,0.7839516
63710,0.7589765
63711,0.7589765
63712,0.7484532
63713,0.72650856
63714,0.7589765
63715,0.72650856
63716,0.7329715
63717,0.72650856
63718,0.7079168
63719,0.72650856
63720,0.7589765
63721,0.6938534
63722,0.7589765
63723,0.7589765
63724,0.7589765
63725,0.72650856
63726,0.7393616
63727,0.7589765
63728,0.7079168
63729,0.73991024
63730,0.72650856
63731,0.7589765
63732,0.72650856
63733,0.7079168
63734,0.7589765
63735,0.7484532
63736,0.7589765
63737,0.7393616
63738,0.7839516
63739,0.7079168
63740,0.7589765
63741,0.7919255
63742,0.7589765
63743,0.7919255
63744,0.73991024
63745,0.7589765
63746,0.7393616
63747,0.7589765
63748,0.6938534
63749,0.72650856
63750,0.7589765
63751,0.7079168
63752,0.72650856
63753,0.73991024
63754,0.72650856
63755,0.72650856
63756,0.7589765
63757,0.72650856
63758,0.7393616
63759,0.73674446
63760,0.7079168
63761,0.73674446
63762,0.7393616
63763,0.72650856
63764,0.72650856
63765,0.7079168
63766,0.7589765
63767,0.73991024
63768,0.7839516
63769,0.7079168
63770,0.7393616
63771,0.7589765
63772,0.72650856
63773,0.7393616
63774,0.72650856
63775,0.72650856
63776,0.73991024
63777,0.72650856
63778,0.72650856
63779,0.72650856
63780,0.7079168
63781,0.7079168
63782,0.72650856
63783,0.7589765
63784,0.7589765
63785,0.7484532
63786,0.6938534
63787,0.7839516
63788,0.72650856
63789,0.7589765
63790,0.72650856
63791,0.72650856
63792,0.72650856
63793,0.7393616
63794,0.72650856
63795,0.7589765
63796,0.7393616
63797,0.72650856
63798,0.723527
63799,0.7589765
63800,0.7589765
63801,0.73674446
63802,0.72650856
63803,0.72650856
63804,0.73674446
63805,0.7666213
63806,0.7079168
63807,0.72650856
63808,0.72650856
63809,0.7484532
63810,0.73991024
63811,0.73674446
63812,0.6938534
63813,0.72650856
63814,0.72650856
63815,0.7393616
63816,0.72650856
63817,0.7393616
63818,0.7079168
63819,0.72650856
63820,0.7393616
63821,0.7919255
63822,0.72650856
63823,0.7079168
63824,0.7589765
63825,0.7079168
63826,0.6938534
63827,0.7666213
63828,0.72650856
63829,0.72650856
63830,0.72650856
63831,0.72650856
63832,0.73991024
63833,0.72650856
63834,0.7589765
63835,0.72650856
63836,0.7393616
63837,0.7589765
63838,0.7589765
63839,0.72650856
63840,0.72650856
63841,0.7079168
63842,0.72650856
63843,0.72650856
63844,0.7393616
63845,0.7839516
63846,0.7589765
63847,0.7079168
63848,0.7079168
63849,0.72650856
63850,0.7589765
63851,0.72650856
63852,0.7393616
63853,0.72650856
63854,0.72650856
63855,0.72650856
63856,0.72650856
63857,0.7589765
63858,0.72650856
63859,0.72650856
63860,0.7079168
63861,0.72650856
63862,0.72650856
63863,0.7589765
63864,0.7484532
63865,0.7589765
63866,0.72650856
63867,0.7079168
63868,0.72650856
63869,0.73991024
63870,0.72650856
63871,0.7079168
63872,0.72650856
63873,0.72650856
63874,0.7589765
63875,0.72650856
63876,0.7839516
63877,0.72650856
63878,0.7589765
63879,0.72650856
63880,0.73991024
63881,0.7589765
63882,0.723527
63883,0.6938534
63884,0.7393616
63885,0.74464905
63886,0.7589765
63887,0.7589765
63888,0.7589765
63889,0.7393616
63890,0.7589765
63891,0.72650856
63892,0.7393616
63893,0.72650856
63894,0.7839516
63895,0.6938534
63896,0.72650856
63897,0.72650856
63898,0.74589604
63899,0.72650856
63900,0.7079168
63901,0.72650856
63902,0.7079168
63903,0.72650856
63904,0.7589765
63905,0.72650856
63906,0.72650856
63907,0.7589765
63908,0.7589765
63909,0.7839516
63910,0.7839516
63911,0.72650856
63912,0.72650856
63913,0.72650856
63914,0.7919255
63915,0.7589765
63916,0.7839516
63917,0.7589765
63918,0.72650856
63919,0.72650856
63920,0.7839516
63921,0.72650856
63922,0.72650856
63923,0.7839516
63924,0.72650856
63925,0.72650856
63926,0.7079168
63927,0.7589765
63928,0.7589765
63929,0.72650856
63930,0.7839516
63931,0.7589765
63932,0.7079168
63933,0.72650856
63934,0.7079168
63935,0.72650856
63936,0.72650856
63937,0.723527
63938,0.7393616
63939,0.72650856
63940,0.72650856
63941,0.7079168
63942,0.7393616
63943,0.7839516
63944,0.6938534
63945,0.72650856
63946,0.72650856
63947,0.6938534
63948,0.7589765
63949,0.6924691
63950,0.7666213
63951,0.7589765
63952,0.72650856
63953,0.7589765
63954,0.7919255
63955,0.7919255
63956,0.7589765
63957,0.7393616
63958,0.72650856
63959,0.7839516
63960,0.72650856
63961,0.7589765
63962,0.72650856
63963,0.723527
63964,0.72650856
63965,0.73674446
63966,0.7393616
63967,0.72650856
63968,0.7079168
63969,0.73991024
63970,0.72650856
63971,0.72650856
63972,0.7393616
63973,0.7079168
63974,0.72650856
63975,0.72650856
63976,0.7839516
63977,0.7484532
63978,0.7589765
63979,0.72650856
63980,0.72650856
63981,0.72650856
63982,0.7589765
63983,0.72650856
63984,0.72650856
63985,0.72650856
63986,0.7589765
63987,0.72650856
63988,0.72650856
63989,0.72650856
63990,0.73991024
63991,0.7589765
63992,0.7393616
63993,0.6938534
63994,0.7839516
63995,0.7393616
63996,0.72650856
63997,0.72650856
63998,0.7079168
63999,0.7393616
64000,0.6938534
64001,0.72650856
64002,0.7393616
64003,0.723527
64004,0.7589765
64005,0.72650856
64006,0.72650856
64007,0.7589765
64008,0.72650856
64009,0.72650856
64010,0.7393616
64011,0.72650856
64012,0.72650856
64013,0.72650856
64014,0.72650856
64015,0.73991024
64016,0.7393616
64017,0.72650856
64018,0.73991024
64019,0.72650856
64020,0.72650856
64021,0.7853242
64022,0.7484532
64023,0.72650856
64024,0.7589765
64025,0.74589604
64026,0.72650856
64027,0.7079168
64028,0.72650856
64029,0.7589765
64030,0.72650856
64031,0.7666213
64032,0.72650856
64033,0.72650856
64034,0.72650856
64035,0.6938534
64036,0.72650856
64037,0.72650856
64038,0.7079168
64039,0.72650856
64040,0.7589765
64041,0.72650856
64042,0.73674446
64043,0.7393616
64044,0.72650856
64045,0.73991024
64046,0.7079168
64047,0.72650856
64048,0.7589765
64049,0.72650856
64050,0.7393616
64051,0.7393616
64052,0.7393616
64053,0.7853242
64054,0.72650856
64055,0.7079168
64056,0.72650856
64057,0.7589765
64058,0.7079168
64059,0.72650856
64060,0.7589765
64061,0.7393616
64062,0.72650856
64063,0.7589765
64064,0.72650856
64065,0.73674446
64066,0.7079168
64067,0.6938534
64068,0.7589765
64069,0.72650856
64070,0.7589765
64071,0.72650856
64072,0.7589765
64073,0.7589765
64074,0.7329715
64075,0.7589765
64076,0.72650856
64077,0.7589765
64078,0.7589765
64079,0.72650856
64080,0.72650856
64081,0.7079168
64082,0.72650856
64083,0.72650856
64084,0.7393616
64085,0.72650856
64086,0.7589765
64087,0.72650856
64088,0.72650856
64089,0.72650856
64090,0.7393616
64091,0.7484532
64092,0.7589765
64093,0.7079168
64094,0.7079168
64095,0.73991024
64096,0.72650856
64097,0.72650856
64098,0.73674446
64099,0.72650856
64100,0.72650856
64101,0.72650856
64102,0.7079168
64103,0.72650856
64104,0.72650856
64105,0.7589765
64106,0.72650856
64107,0.7393616
64108,0.72650856
64109,0.72650856
64110,0.72650856
64111,0.7589765
64112,0.72650856
64113,0.72650856
64114,0.7589765
64115,0.7393616
64116,0.7393616
64117,0.72650856
64118,0.72650856
64119,0.7589765
64120,0.7589765
64121,0.7589765
64122,0.7393616
64123,0.7079168
64124,0.72650856
64125,0.72650856
64126,0.72650856
64127,0.7393616
64128,0.7589765
64129,0.72650856
64130,0.72650856
64131,0.72650856
64132,0.72650856
64133,0.72650856
64134,0.7589765
64135,0.72650856
64136,0.72650856
64137,0.7393616
64138,0.72650856
64139,0.6938534
64140,0.72650856
64141,0.7393616
64142,0.7393616
64143,0.72650856
64144,0.7079168
64145,0.7393616
64146,0.7393616
64147,0.7393616
64148,0.73674446
64149,0.72650856
64150,0.7589765
64151,0.72650856
64152,0.72650856
64153,0.72650856
64154,0.7589765
64155,0.7079168
64156,0.72650856
64157,0.72650856
64158,0.72650856
64159,0.72650856
64160,0.7484532
64161,0.72650856
64162,0.7393616
64163,0.72650856
64164,0.7393616
64165,0.72650856
64166,0.7079168
64167,0.72650856
64168,0.7589765
64169,0.7079168
64170,0.7589765
64171,0.72650856
64172,0.7393616
64173,0.72650856
64174,0.72650856
64175,0.72650856
64176,0.72650856
64177,0.7589765
64178,0.72650856
64179,0.7589765
64180,0.72650856
64181,0.72650856
64182,0.72650856
64183,0.7839516
64184,0.7589765
64185,0.7589765
64186,0.72650856
64187,0.72650856
64188,0.72650856
64189,0.72650856
64190,0.72650856
64191,0.7589765
64192,0.7589765
64193,0.72650856
64194,0.7393616
64195,0.74464905
64196,0.7079168
64197,0.72650856
64198,0.72650856
64199,0.72650856
64200,0.7589765
64201,0.7079168
64202,0.72650856
64203,0.7589765
64204,0.7589765
64205,0.7589765
64206,0.7079168
64207,0.72650856
64208,0.7079168
64209,0.7589765
64210,0.7919255
64211,0.7666213
64212,0.7589765
64213,0.72650856
64214,0.7589765
64215,0.72650856
64216,0.72650856
64217,0.72650856
64218,0.7079168
64219,0.7393616
64220,0.72650856
64221,0.7589765
64222,0.72650856
64223,0.7589765
64224,0.7589765
64225,0.72650856
64226,0.7393616
64227,0.72650856
64228,0.7589765
64229,0.72650856
64230,0.72650856
64231,0.72650856
64232,0.7589765
64233,0.7079168
64234,0.72650856
64235,0.72650856
64236,0.7079168
64237,0.72650856
64238,0.7484532
64239,0.72650856
64240,0.72650856
64241,0.7589765
64242,0.72650856
64243,0.7393616
64244,0.72650856
64245,0.72650856
64246,0.7589765
64247,0.7589765
64248,0.7839516
64249,0.7589765
64250,0.72650856
64251,0.72650856
64252,0.72650856
64253,0.72650856
64254,0.7589765
64255,0.7589765
64256,0.72650856
64257,0.7393616
64258,0.7079168
64259,0.7079168
64260,0.7393616
64261,0.7589765
64262,0.72650856
64263,0.7079168
64264,0.7393616
64265,0.7589765
64266,0.6938534
64267,0.7393616
64268,0.72650856
64269,0.723527
64270,0.7589765
64271,0.7589765
64272,0.7589765
64273,0.72650856
64274,0.72650856
64275,0.7079168
64276,0.72650856
64277,0.72650856
64278,0.7079168
64279,0.7484532
64280,0.72650856
64281,0.7589765
64282,0.7589765
64283,0.72650856
64284,0.72650856
64285,0.723527
64286,0.72650856
64287,0.7393616
64288,0.72650856
64289,0.72650856
64290,0.72650856
64291,0.72650856
64292,0.72650856
64293,0.72650856
64294,0.7079168
64295,0.72650856
64296,0.72650856
64297,0.7393616
64298,0.72650856
64299,0.72650856
64300,0.7484532
64301,0.73674446
64302,0.7839516
64303,0.7079168
64304,0.72650856
64305,0.7484532
64306,0.73991024
64307,0.72650856
64308,0.7589765
64309,0.72650856
64310,0.7839516
64311,0.7589765
64312,0.72650856
64313,0.7079168
64314,0.72650856
64315,0.72650856
64316,0.72650856
64317,0.7393616
64318,0.7589765
64319,0.6938534
64320,0.72650856
64321,0.72650856
64322,0.72650856
64323,0.7484532
64324,0.72650856
64325,0.7589765
64326,0.7079168
64327,0.72650856
64328,0.72650856
64329,0.7589765
64330,0.72650856
64331,0.7393616
64332,0.73991024
64333,0.72650856
64334,0.72650856
64335,0.72650856
64336,0.72650856
64337,0.72650856
64338,0.72650856
64339,0.7589765
64340,0.7393616
64341,0.7393616
64342,0.7839516
64343,0.72650856
64344,0.7589765
64345,0.72650856
64346,0.72650856
64347,0.7079168
64348,0.7589765
64349,0.7589765
64350,0.72650856
64351,0.72650856
64352,0.72650856
64353,0.72650856
64354,0.72650856
64355,0.7839516
64356,0.72650856
64357,0.7393616
64358,0.72650856
64359,0.72650856
64360,0.7079168
64361,0.72650856
64362,0.7589765
64363,0.7589765
64364,0.72650856
64365,0.7079168
64366,0.7079168
64367,0.73674446
64368,0.72650856
64369,0.72650856
64370,0.72650856
64371,0.7079168
64372,0.74589604
64373,0.72650856
64374,0.7589765
64375,0.7079168
64376,0.7589765
64377,0.72650856
64378,0.7589765
64379,0.72650856
64380,0.7079168
64381,0.72650856
64382,0.7079168
64383,0.7589765
64384,0.7589765
64385,0.72650856
64386,0.72650856
64387,0.72650856
64388,0.7589765
64389,0.72650856
64390,0.72650856
64391,0.72650856
64392,0.7079168
64393,0.72650856
64394,0.7666213
64395,0.73991024
64396,0.72650856
64397,0.72650856
64398,0.7393616
64399,0.73991024
64400,0.7079168
64401,0.72650856
64402,0.73674446
64403,0.7589765
64404,0.72650856
64405,0.7589765
64406,0.72650856
64407,0.7839516
64408,0.72650856
64409,0.7079168
64410,0.72650856
64411,0.7079168
64412,0.7589765
64413,0.7589765
64414,0.6938534
64415,0.7589765
64416,0.7589765
64417,0.72650856
64418,0.7839516
64419,0.7589765
64420,0.7589765
64421,0.72650856
64422,0.7589765
64423,0.7589765
64424,0.7589765
64425,0.72650856
64426,0.72650856
64427,0.7589765
64428,0.72650856
64429,0.72650856
64430,0.72650856
64431,0.72650856
64432,0.7919255
64433,0.7589765
64434,0.72650856
64435,0.7484532
64436,0.6938534
64437,0.72650856
64438,0.72650856
64439,0.73991024
64440,0.72650856
64441,0.7589765
64442,0.7079168
64443,0.72650856
64444,0.7079168
64445,0.6938534
64446,0.72650856
64447,0.7589765
64448,0.72650856
64449,0.79071116
64450,0.7589765
64451,0.72650856
64452,0.72650856
64453,0.7839516
64454,0.72650856
64455,0.7393616
64456,0.72650856
64457,0.72650856
64458,0.7589765
64459,0.7393616
64460,0.72650856
64461,0.7393616
64462,0.7393616
64463,0.7393616
64464,0.7589765
64465,0.7589765
64466,0.72650856
64467,0.723527
64468,0.7589765
64469,0.7079168
64470,0.72650856
64471,0.7393616
64472,0.7393616
64473,0.7393616
64474,0.7079168
64475,0.72650856
64476,0.7589765
64477,0.7839516
64478,0.7589765
64479,0.7589765
64480,0.72650856
64481,0.72650856
64482,0.73991024
64483,0.72650856
64484,0.7589765
64485,0.7589765
64486,0.72650856
64487,0.7589765
64488,0.6938534
64489,0.72650856
64490,0.72650856
64491,0.72650856
64492,0.6938534
64493,0.7589765
64494,0.72650856
64495,0.7079168
64496,0.72650856
64497,0.72650856
64498,0.72650856
64499,0.72650856
64500,0.7839516
64501,0.73991024
64502,0.72650856
64503,0.72650856
64504,0.73674446
64505,0.72650856
64506,0.72650856
64507,0.7484532
64508,0.73991024
64509,0.72650856
64510,0.72650856
64511,0.72650856
64512,0.7589765
64513,0.72650856
64514,0.7589765
64515,0.7079168
64516,0.7589765
64517,0.72650856
64518,0.72650856
64519,0.7839516
64520,0.72650856
64521,0.72650856
64522,0.72650856
64523,0.72650856
64524,0.7839516
64525,0.72650856
64526,0.7589765
64527,0.7589765
64528,0.7079168
64529,0.7839516
64530,0.7393616
64531,0.72650856
64532,0.72650856
64533,0.7589765
64534,0.7484532
64535,0.7589765
64536,0.72650856
64537,0.7393616
64538,0.7079168
64539,0.7589765
64540,0.72650856
64541,0.72650856
64542,0.7079168
64543,0.7484532
64544,0.72650856
64545,0.7589765
64546,0.7393616
64547,0.7589765
64548,0.72650856
64549,0.7589765
64550,0.7839516
64551,0.72650856
64552,0.72650856
64553,0.72650856
64554,0.72650856
64555,0.7589765
64556,0.7079168
64557,0.72650856
64558,0.72650856
64559,0.72650856
64560,0.7484532
64561,0.72650856
64562,0.72650856
64563,0.72650856
64564,0.72650856
64565,0.72650856
64566,0.73991024
64567,0.7079168
64568,0.7839516
64569,0.7393616
64570,0.7393616
64571,0.72650856
64572,0.7589765
64573,0.7589765
64574,0.72650856
64575,0.74589604
64576,0.72650856
64577,0.7484532
64578,0.7079168
64579,0.72650856
64580,0.7589765
64581,0.7589765
64582,0.7393616
64583,0.7589765
64584,0.72650856
64585,0.72650856
64586,0.72650856
64587,0.7079168
64588,0.72650856
64589,0.7589765
64590,0.72650856
64591,0.72650856
64592,0.7839516
64593,0.72650856
64594,0.7589765
64595,0.72650856
64596,0.7589765
64597,0.7839516
64598,0.6938534
64599,0.72650856
64600,0.72650856
64601,0.6938534
64602,0.72650856
64603,0.73674446
64604,0.72650856
64605,0.7589765
64606,0.72650856
64607,0.72650856
64608,0.72650856
64609,0.6938534
64610,0.72650856
64611,0.7393616
64612,0.72650856
64613,0.72650856
64614,0.72650856
64615,0.72650856
64616,0.72650856
64617,0.7079168
64618,0.7853242
64619,0.72650856
64620,0.72650856
64621,0.72650856
64622,0.7393616
64623,0.72650856
64624,0.72650856
64625,0.72650856
64626,0.7589765
64627,0.72650856
64628,0.7393616
64629,0.72650856
64630,0.7393616
64631,0.72650856
64632,0.72650856
64633,0.7589765
64634,0.7589765
64635,0.7393616
64636,0.72650856
64637,0.72650856
64638,0.72650856
64639,0.7589765
64640,0.72650856
64641,0.72650856
64642,0.72650856
64643,0.7079168
64644,0.72650856
64645,0.72650856
64646,0.72650856
64647,0.7079168
64648,0.7589765
64649,0.72650856
64650,0.7393616
64651,0.72650856
64652,0.72650856
64653,0.7589765
64654,0.723527
64655,0.7589765
64656,0.7079168
64657,0.7079168
64658,0.73674446
64659,0.7919255
64660,0.7589765
64661,0.7589765
64662,0.7839516
64663,0.72650856
64664,0.7393616
64665,0.72650856
64666,0.72650856
64667,0.7079168
64668,0.7589765
64669,0.7839516
64670,0.7589765
64671,0.7589765
64672,0.73674446
64673,0.72650856
64674,0.72650856
64675,0.7589765
64676,0.7589765
64677,0.7589765
64678,0.7589765
64679,0.72650856
64680,0.7589765
64681,0.7839516
64682,0.72650856
64683,0.72650856
64684,0.7079168
64685,0.72650856
64686,0.7589765
64687,0.72650856
64688,0.72650856
64689,0.7079168
64690,0.72650856
64691,0.72650856
64692,0.72650856
64693,0.72650856
64694,0.72650856
64695,0.7589765
64696,0.72650856
64697,0.7589765
64698,0.7666213
64699,0.6938534
64700,0.7589765
64701,0.72650856
64702,0.6938534
64703,0.7589765
64704,0.7393616
64705,0.72650856
64706,0.7589765
64707,0.72650856
64708,0.7589765
64709,0.7839516
64710,0.73674446
64711,0.7589765
64712,0.7839516
64713,0.7589765
64714,0.72650856
64715,0.7589765
64716,0.7666213
64717,0.72650856
64718,0.7589765
64719,0.7484532
64720,0.72650856
64721,0.72650856
64722,0.7589765
64723,0.73991024
64724,0.73991024
64725,0.7393616
64726,0.7079168
64727,0.7589765
64728,0.72650856
64729,0.72650856
64730,0.72650856
64731,0.72650856
64732,0.7589765
64733,0.72650856
64734,0.7393616
64735,0.72650856
64736,0.7839516
64737,0.7589765
64738,0.72650856
64739,0.72650856
64740,0.7393616
64741,0.72650856
64742,0.72650856
64743,0.72650856
64744,0.72650856
64745,0.7589765
64746,0.7393616
64747,0.7079168
64748,0.72650856
64749,0.7839516
64750,0.72650856
64751,0.7484532
64752,0.72650856
64753,0.7589765
64754,0.7839516
64755,0.7919255
64756,0.7589765
64757,0.72650856
64758,0.7589765
64759,0.7589765
64760,0.72650856
64761,0.7393616
64762,0.7079168
64763,0.72650856
64764,0.72650856
64765,0.72650856
64766,0.7393616
64767,0.7079168
64768,0.7839516
64769,0.72650856
64770,0.7589765
64771,0.72650856
64772,0.72650856
64773,0.72650856
64774,0.7079168
64775,0.7393616
64776,0.72650856
64777,0.7079168
64778,0.7589765
64779,0.72650856
64780,0.72650856
64781,0.723527
64782,0.7393616
64783,0.7393616
64784,0.72650856
64785,0.72650856
64786,0.7839516
64787,0.7393616
64788,0.72650856
64789,0.72650856
64790,0.72650856
64791,0.7393616
64792,0.72650856
64793,0.72650856
64794,0.7393616
64795,0.72650856
64796,0.7666213
64797,0.7589765
64798,0.7079168
64799,0.7839516
64800,0.7839516
64801,0.6938534
64802,0.72650856
64803,0.7393616
64804,0.7589765
64805,0.7839516
64806,0.72650856
64807,0.72650856
64808,0.72650856
64809,0.7839516
64810,0.72650856
64811,0.6938534
64812,0.7079168
64813,0.72650856
64814,0.72650856
64815,0.72650856
64816,0.73674446
64817,0.72650856
64818,0.7589765
64819,0.7393616
64820,0.7079168
64821,0.73674446
64822,0.7839516
64823,0.72650856
64824,0.7393616
64825,0.74589604
64826,0.72650856
64827,0.7393616
64828,0.72650856
64829,0.72650856
64830,0.72650856
64831,0.72650856
64832,0.7484532
64833,0.72650856
64834,0.7393616
64835,0.7079168
64836,0.7589765
64837,0.72650856
64838,0.7589765
64839,0.72650856
64840,0.7589765
64841,0.72650856
64842,0.72650856
64843,0.7393616
64844,0.7589765
64845,0.723527
64846,0.7393616
64847,0.7589765
64848,0.7589765
64849,0.72650856
64850,0.72650856
64851,0.72650856
64852,0.7589765
64853,0.7919255
64854,0.6938534
64855,0.7393616
64856,0.72650856
64857,0.6938534
64858,0.7589765
64859,0.72650856
64860,0.72650856
64861,0.72650856
64862,0.6938534
64863,0.7079168
64864,0.72650856
64865,0.7839516
64866,0.72650856
64867,0.7079168
64868,0.72650856
64869,0.7589765
64870,0.73746353
64871,0.6938534
64872,0.73991024
64873,0.72650856
64874,0.72650856
64875,0.7589765
64876,0.72650856
64877,0.72650856
64878,0.7589765
64879,0.6938534
64880,0.72650856
64881,0.72650856
64882,0.73674446
64883,0.72650856
64884,0.72650856
64885,0.73674446
64886,0.7079168
64887,0.7484532
64888,0.72650856
64889,0.7079168
64890,0.7589765
64891,0.7393616
64892,0.72650856
64893,0.7589765
64894,0.7839516
64895,0.7589765
64896,0.72650856
64897,0.7589765
64898,0.7393616
64899,0.72650856
64900,0.72650856
64901,0.72650856
64902,0.7589765
64903,0.72650856
64904,0.72650856
64905,0.72650856
64906,0.73674446
64907,0.7589765
64908,0.7393616
64909,0.7393616
64910,0.7393616
64911,0.7589765
64912,0.72650856
64913,0.7839516
64914,0.7079168
64915,0.72650856
64916,0.7589765
64917,0.72650856
64918,0.7589765
64919,0.7393616
64920,0.7589765
64921,0.72650856
64922,0.7919255
64923,0.72650856
64924,0.7589765
64925,0.72650856
64926,0.72650856
64927,0.72650856
64928,0.7589765
64929,0.7589765
64930,0.7079168
64931,0.72650856
64932,0.7589765
64933,0.7839516
64934,0.72650856
64935,0.7666213
64936,0.72650856
64937,0.7589765
64938,0.7079168
64939,0.7589765
64940,0.7589765
64941,0.73991024
64942,0.72650856
64943,0.7393616
64944,0.72650856
64945,0.7589765
64946,0.72650856
64947,0.72650856
64948,0.7839516
64949,0.72650856
64950,0.7589765
64951,0.6938534
64952,0.72650856
64953,0.7079168
64954,0.7589765
64955,0.7079168
64956,0.72650856
64957,0.7589765
64958,0.72650856
64959,0.72650856
64960,0.7839516
64961,0.7079168
64962,0.7393616
64963,0.72650856
64964,0.73674446
64965,0.7079168
64966,0.72650856
64967,0.7589765
64968,0.7589765
64969,0.7589765
64970,0.7079168
64971,0.7393616
64972,0.7589765
64973,0.6938534
64974,0.7079168
64975,0.72650856
64976,0.7079168
64977,0.72650856
64978,0.72650856
64979,0.75078624
64980,0.72650856
64981,0.72650856
64982,0.72650856
64983,0.7079168
64984,0.72650856
64985,0.72650856
64986,0.7839516
64987,0.72650856
64988,0.72650856
64989,0.7589765
64990,0.7589765
64991,0.7589765
64992,0.72650856
64993,0.7589765
64994,0.7393616
64995,0.72650856
64996,0.72650856
64997,0.7839516
64998,0.72650856
64999,0.7589765
65000,0.7393616
65001,0.7079168
65002,0.7393616
65003,0.72650856
65004,0.7589765
65005,0.72650856
65006,0.6938534
65007,0.7589765
65008,0.72650856
65009,0.72650856
65010,0.7589765
65011,0.72650856
65012,0.72650856
65013,0.7839516
65014,0.72650856
65015,0.72650856
65016,0.72650856
65017,0.72650856
65018,0.72650856
65019,0.7589765
65020,0.72650856
65021,0.7393616
65022,0.72650856
65023,0.72650856
65024,0.7393616
65025,0.73991024
65026,0.7393616
65027,0.72650856
65028,0.72650856
65029,0.72650856
65030,0.72650856
65031,0.73674446
65032,0.72650856
65033,0.72650856
65034,0.7589765
65035,0.72650856
65036,0.72650856
65037,0.7589765
65038,0.7079168
65039,0.72650856
65040,0.7589765
65041,0.7589765
65042,0.7589765
65043,0.72650856
65044,0.7589765
65045,0.72650856
65046,0.72650856
65047,0.7393616
65048,0.72650856
65049,0.72650856
65050,0.7393616
65051,0.7589765
65052,0.72650856
65053,0.72650856
65054,0.72650856
65055,0.72650856
65056,0.72650856
65057,0.7589765
65058,0.72650856
65059,0.72650856
65060,0.74589604
65061,0.7589765
65062,0.7839516
65063,0.7079168
65064,0.7589765
65065,0.72650856
65066,0.7589765
65067,0.7393616
65068,0.7589765
65069,0.7589765
65070,0.72650856
65071,0.72650856
65072,0.7839516
65073,0.72650856
65074,0.7393616
65075,0.72650856
65076,0.7393616
65077,0.72650856
65078,0.72650856
65079,0.72650856
65080,0.72650856
65081,0.7589765
65082,0.72650856
65083,0.72650856
65084,0.7589765
65085,0.73991024
65086,0.7393616
65087,0.72650856
65088,0.6938534
65089,0.7589765
65090,0.7393616
65091,0.74589604
65092,0.72650856
65093,0.7079168
65094,0.72650856
65095,0.72650856
65096,0.72650856
65097,0.7589765
65098,0.7393616
65099,0.7589765
65100,0.72650856
65101,0.7666213
65102,0.72650856
65103,0.7393616
65104,0.72650856
65105,0.72650856
65106,0.7393616
65107,0.72650856
65108,0.7079168
65109,0.7589765
65110,0.7484532
65111,0.7589765
65112,0.7079168
65113,0.7589765
65114,0.72650856
65115,0.72650856
65116,0.7589765
65117,0.7393616
65118,0.72650856
65119,0.72650856
65120,0.7589765
65121,0.72650856
65122,0.72650856
65123,0.72650856
65124,0.72650856
65125,0.72650856
65126,0.72650856
65127,0.72650856
65128,0.7589765
65129,0.72650856
65130,0.72650856
65131,0.72650856
65132,0.7839516
65133,0.72650856
65134,0.7589765
65135,0.72650856
65136,0.7589765
65137,0.72650856
65138,0.7484532
65139,0.7839516
65140,0.7589765
65141,0.7589765
65142,0.7589765
65143,0.7393616
65144,0.74589604
65145,0.73674446
65146,0.7589765
65147,0.72650856
65148,0.7079168
65149,0.72650856
65150,0.72650856
65151,0.723527
65152,0.72650856
65153,0.72650856
65154,0.72650856
65155,0.72650856
65156,0.72650856
65157,0.6938534
65158,0.72650856
65159,0.72650856
65160,0.7589765
65161,0.72650856
65162,0.7589765
65163,0.7589765
65164,0.72650856
65165,0.7589765
65166,0.72650856
65167,0.7393616
65168,0.72650856
65169,0.73674446
65170,0.7393616
65171,0.72650856
65172,0.72650856
65173,0.72650856
65174,0.72650856
65175,0.7589765
65176,0.72650856
65177,0.72650856
65178,0.72650856
65179,0.7393616
65180,0.72650856
65181,0.7484532
